                  id; iter;  gen;first; last;vari1;vari2
                Cris;    3; 1281;89317;83368; 0,92;44,65
                Cris;    3; 1301;91780;84835; 0,95;45,57
                Cris;    3; 1321;91780;86916; 0,96;43,91
                Cris;    3; 1341;92145;88479; 0,94;44,49
                Cris;    3; 1361;92845;89813; 0,86;43,70
                Cris;    3; 1381;93075;90808; 0,77;41,68
                Cris;    3; 1401;93255;91715; 0,63;40,86
                Cris;    3; 1421;93455;92415; 0,44;40,56
                Cris;    3; 1441;94470;92760; 0,41;39,73
                Cris;    3; 1461;94470;92990; 0,42;41,74
                Cris;    3; 1481;94470;93180; 0,47;41,99
                Cris;    3; 1501;95065;93415; 0,57;39,85
                Cris;    3; 1521;95450;93910; 0,54;35,03
                Cris;    3; 1541;95450;94345; 0,46;36,45
                Cris;    3; 1561;95660;94555; 0,47;36,01
                Cris;    3; 1581;95660;94805; 0,53;35,03
                Cris;    3; 1601;95790;95215; 0,35;34,42
                Cris;    3; 1621;95840;95425; 0,27;34,38
                Cris;    3; 1641;96235;95545; 0,24;34,74
                Cris;    3; 1661;96235;95600; 0,22;33,21
                Cris;    3; 1681;96410;95695; 0,21;32,07
                Cris;    3; 1701;96640;95760; 0,24;32,86
                Cris;    3; 1721;96645;95790; 0,32;33,26
                Cris;    3; 1741;96655;95830; 0,43;32,93
                Cris;    3; 1761;96655;95995; 0,41;30,70
                Cris;    3; 1781;96685;96385; 0,28;22,35
                Cris;    3; 1801;96800;96605; 0,11;21,09
                Cris;    3; 1821;96825;96655; 0,10;22,45
                Cris;    3; 1841;96870;96690; 0,12;25,68
                Cris;    3; 1861;96870;96730; 0,12;28,57
                Cris;    3; 1881;96900;96760; 0,12;30,23
                Cris;    3; 1901;96940;96800; 0,10;26,10
                Cris;    3; 1921;96985;96830; 0,10;25,20
                Cris;    3; 1941;96985;96865; 0,10;24,23
                Cris;    3; 1961;97020;96880; 0,12;25,09
                Cris;    3; 1981;97020;96900; 0,13;24,42
                Cris;    3; 2001;97025;96950; 0,08;24,42
                Cris;    3; 2021;97035;96975; 0,07;26,10
                Cris;    3; 2041;97065;96990; 0,07;22,97
                Cris;    3; 2061;97065;97010; 0,06;25,70
                Cris;    3; 2081;97065;97025; 0,05;25,86
                Cris;    3; 2101;97065;97030; 0,04;24,80
                Cris;    3; 2121;97065;97060; 0,01;20,67
                Cris;    3; 2141;97065;97065; 0,01;18,96
                Cris;    3; 2161;97075;97065; 0,01;19,45
                Cris;    3; 2181;97125;97065; 0,02;20,18
                Cris;    3; 2201;97125;97065; 0,02;19,93
                Cris;    3; 2221;97125;97065; 0,02;20,39
